Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,currentTeamName,currentTeamAbbrevName,currentTeamId,currentTeamLocation,currentTeamLevel,currentOrg,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,newestOrg,seasonYear,gameId,date,teamWithLevel,teamId,teamLevel,home,win,final,location,team,abbrevName,opponentId,opponentToken,opponent,result,org,oppOrg,SeasonAgeAvg,SeasonLevel,CurrentAge,G,GS,IP,P,BF,Fast%,Vel4S,90thVel,IndVertBrk90,Extension,K%,BB%,Strike%,InZone%,NonCompLoc%,T3PO,FPStk%,Kill%,2KC,CSW%,Miss%,In Zone Miss,Chase%,Contact%,Barrel%,xWOBA,wOBA,xPitchRV,xPitchRV/P,scatterName,scatterExtra,gameDay
21,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,781872,2025-05-25 19:00:00,SPR - AAX,440,AAX,false,true,true,Springfield,SPR,SPR,260,TUL,TUL,W 5-2,STL,LAD,24.9,AA,25,1,1,5.0,76,19,36.8%,91.3,91.9,16.1,6.40,15.8%,0.0%,69.7%,55.3%,15.8%,68.4%,78.9%,11.11%,28.57%,27.6%,27.3%,23.3%,41.2%,72.7%,14.3%,.271,.279,1.45,.019,Drillers,SPR vs. TUL (2025-05-25)<br>W 5-2,5/25/25
22,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,781876,2025-05-20 20:00:00,SPR - AAX,440,AAX,false,true,true,Springfield,SPR,SPR,260,TUL,TUL,W 7-4,STL,LAD,24.9,AA,25,1,1,6.0,89,24,34.1%,90.2,90.8,16.5,6.33,16.7%,12.5%,64.0%,60.2%,14.8%,70.8%,43.5%,10.00%,44.44%,29.2%,26.2%,28.9%,11.4%,73.8%,11.8%,.256,.212,1.78,.020,Drillers,SPR vs. TUL (2025-05-20)<br>W 7-4,5/20/25
23,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,781947,2025-05-14 12:15:00,SPR - AAX,440,AAX,true,true,true,Springfield,SPR,SPR,5368,AMA,AMA,W 7-5,STL,AZ,24.9,AA,25,1,1,7.0,77,29,15.6%,90.6,90.8,14.1,5.89,10.3%,6.9%,75.3%,70.1%,7.8%,65.5%,82.8%,0.00%,42.86%,36.4%,28.6%,27.0%,21.7%,71.4%,8.7%,.251,.283,2.67,.035,Sod Poodles,SPR vs. AMA (2025-05-14)<br>W 7-5,5/14/25
24,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,782367,2025-05-08 13:05:00 (1),SPR - AAX,440,AAX,false,true,true,Springfield,SPR,SPR,574,ARK,ARK,W 8-2 (7),STL,SEA,24.9,AA,25,1,1,0.2,33,6,48.5%,89.8,90.3,18.8,6.77,16.7%,16.7%,57.6%,57.6%,12.1%,0.0%,66.7%,12.50%,-,27.3%,33.3%,30.8%,14.3%,66.7%,0.0%,.276,.556,0.69,.021,Travelers,SPR vs. ARK (2025-05-08)<br>W 8-2,5/8/25
25,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,781954,2025-05-01 19:35:00,SPR - AAX,440,AAX,true,true,true,Springfield,SPR,SPR,1350,NWA,NWA,W 3-2,STL,KC,24.9,AA,25,1,1,5.2,83,25,30.1%,89.4,90.0,15.6,6.21,8.0%,4.0%,62.7%,54.2%,13.3%,72.0%,68.0%,18.18%,25.00%,22.9%,17.5%,7.7%,36.8%,82.5%,4.8%,.253,.315,1.82,.022,Naturals,SPR vs. NWA (2025-05-01)<br>W 3-2,5/1/25
26,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,781818,2025-04-25 19:35:00,SPR - AAX,440,AAX,false,false,true,Springfield,SPR,SPR,3898,WCH,WCH,L 1-2,STL,MIN,24.9,AA,25,1,1,5.0,72,18,51.4%,90.1,90.8,16.8,6.62,16.7%,5.6%,65.3%,55.6%,9.7%,66.7%,77.8%,14.29%,33.33%,26.4%,26.3%,20.0%,25.0%,73.7%,21.4%,.202,.157,2.15,.030,Wind Surge,SPR vs. WCH (2025-04-25)<br>L 1-2,4/25/25
27,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,781959,2025-04-19 14:05:00 (1),SPR - AAX,440,AAX,true,false,true,Springfield,SPR,SPR,574,ARK,ARK,L 2-5 (7),STL,SEA,24.9,AA,25,1,1,4.2,79,21,31.6%,89.7,90.2,15.9,6.11,28.6%,14.3%,62.0%,57.0%,19.0%,61.9%,57.1%,30.00%,44.44%,26.6%,22.2%,13.3%,17.6%,77.8%,25.0%,.268,.242,1.01,.013,Travelers,SPR vs. ARK (2025-04-19)<br>L 2-5,4/19/25
28,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,782445,2025-04-13 14:05:00,SPR - AAX,440,AAX,false,true,true,Springfield,SPR,SPR,5368,AMA,AMA,W 17-12,STL,AZ,24.9,AA,25,1,1,2.2,74,17,30.6%,90.9,91.2,13.7,6.24,23.5%,23.5%,60.8%,47.2%,15.3%,58.8%,58.8%,30.77%,57.14%,31.1%,35.3%,36.0%,21.1%,64.7%,37.5%,.480,.460,-1.22,-.016,Sod Poodles,SPR vs. AMA (2025-04-13)<br>W 17-12,4/13/25
29,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Springfield Cardinals,SPR,440,Springfield,AAX,STL,2025,782450,2025-04-08 20:05:00,SPR - AAX,440,AAX,false,true,true,Springfield,SPR,SPR,5368,AMA,AMA,W 16-7,STL,AZ,24.9,AA,25,1,1,4.0,73,17,28.8%,90.0,90.7,14.1,7.02,41.2%,5.9%,63.0%,47.9%,12.3%,52.9%,52.9%,33.33%,85.71%,23.3%,31.0%,22.2%,39.5%,69.0%,12.5%,.252,.287,0.81,.011,Sod Poodles,SPR vs. AMA (2025-04-08)<br>W 16-7,4/8/25
30,677337,P. Hansen,Pete Hansen,Hansen,Pete,P,Memphis Redbirds,MEM,235,Memphis,aaa,STL,Peoria Chiefs,PEO,443,Peoria,AFA,STL,2024,755866,2024-09-06 20:05:00,PEO - AFA,443,AFA,true,false,true,Peoria,PEO,PEO,437,LC,LC,L 3-4 (11),STL,CLE,23.9,A+,25,1,1,5.0,91,24,42.2%,89.9,90.4,17.7,6.58,20.8%,16.7%,63.7%,51.1%,16.7%,54.2%,66.7%,5.26%,71.43%,30.8%,23.1%,10.0%,18.2%,76.9%,15.4%,.348,.436,-0.05,-.001,Captains,PEO vs. LC (2024-09-06)<br>L 3-4,9/6/24
